,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
417,@NYTimes,Sat May 23 19:20:05 +0000 2020,"""Quarantine didn’t just take things away; it revealed — with a harsh, unrelenting clarity — what had already been l… https://t.co/cHAbA6zSk7",-0.0516,0.11,0.772,0.118,18
418,@NYTimes,Sat May 23 19:14:09 +0000 2020,"RT @MarkLandler: Dominic Cummings, the political Svengali behind Boris Johnson, drove 260 miles to his parents’ house while sick with Covid…",-0.5106,0.0,0.858,0.142,19
419,@NYTimes,Sat May 23 19:10:03 +0000 2020,"Prizes for this year’s Cannes Film Festival would have been announced today, but the festival was canceled because… https://t.co/sa4l52qvxS",0.8126,0.344,0.656,0.0,20
420,@NYTimes,Sat May 23 19:00:06 +0000 2020,China on Saturday reported no new coronavirus deaths or symptomatic cases for the first time since the virus emerge… https://t.co/KIEyNbzB3x,-0.296,0.0,0.896,0.104,21
421,@NYTimes,Sat May 23 18:40:03 +0000 2020,"The coronavirus pandemic, which has killed 325,000 people so far, is colliding with another global menace: a fast-h… https://t.co/pm15wTbBOG",-0.8578,0.0,0.628,0.372,22
422,@NYTimes,Sat May 23 18:28:46 +0000 2020,The Transportation Department said late Friday that it would tentatively allow 15 airlines to stop flights to about… https://t.co/bM7fKgghbs,-0.0772,0.09,0.806,0.104,23
423,@NYTimes,Sat May 23 18:15:10 +0000 2020,"In Opinion

""To envision New York as a moonscape of nothing but the few major franchises that can fund a long loss,… https://t.co/0vWCAhEDlu",0.0,0.0,1.0,0.0,24
424,@NYTimes,Sat May 23 17:50:06 +0000 2020,"The coronavirus has upended the plans and priorities of many, including the European Union. One of the biggest casu… https://t.co/FnTFS5Mx5O",0.0,0.0,1.0,0.0,25
425,@NYTimes,Sat May 23 17:40:04 +0000 2020,The N.B.A. is in the early stages of discussions with the Walt Disney Company to restart its season in late July at… https://t.co/z4oWyvoG4G,0.0,0.0,1.0,0.0,26
426,@NYTimes,Sat May 23 17:30:09 +0000 2020,RT @xanalter: I've been following a strange copyright case that began when a writer in a kinky genre called Omegaverse accused another writ…,-0.4588,0.0,0.84,0.16,27
427,@NYTimes,Sat May 23 17:21:08 +0000 2020,"""This is a Ramadan like no other. The pandemic, which in Kenya has infected at least 1,109 people and killed at lea… https://t.co/2Q9EmG1a0s",-0.8126,0.08,0.605,0.315,28
428,@NYTimes,Sat May 23 17:10:05 +0000 2020,"RT @NYTmag: We asked writers, artists, photographers to tell us what they learned in quarantine. From learning to play the piano to inventi…",0.34,0.098,0.902,0.0,29
429,@NYTimes,Sat May 23 17:07:42 +0000 2020,"Hundreds of people were killed and thousands wounded in the antigovernment protests in Iraq last year. Also, more t… https://t.co/HCMWPT4lU3",-0.7506,0.0,0.738,0.262,30
430,@NYTimes,Sat May 23 16:40:06 +0000 2020,"“You can tell a lot about a man by how he treats his dogs” R.L. Maizes writes in this week’s Modern Love
https://t.co/q1oaQqSBND",0.6369,0.16,0.84,0.0,31
431,@NYTimes,Sat May 23 16:30:58 +0000 2020,RT @charlie_savage: One aspect of Trump's subjugation of inspectors general that has received insufficient attention is the unprecedented t…,0.0,0.0,1.0,0.0,32
432,@NYTimes,Sat May 23 16:20:02 +0000 2020,"RT @Alexandra_Eaton: Check out our latest Quarantine Diary, about Najee Wilson, a 32-year-old artist’s model whose career has been upended…",0.0,0.0,1.0,0.0,33
433,@NYTimes,Sat May 23 16:00:08 +0000 2020,"Leading New Zealand from isolation, Jacinda Ardern coaxed her “team of 5 million” into accepting extreme restrictio… https://t.co/SJM2hojf3B",-0.0258,0.122,0.751,0.127,34
434,@NYTimes,Sat May 23 15:40:02 +0000 2020,"In an unexpected executive order, Gov. Andrew Cuomo of New York said that gatherings of up to 10 people would be al… https://t.co/dKQ2Yq62Jf",0.0,0.0,1.0,0.0,35
435,@NYTimes,Sat May 23 15:29:14 +0000 2020,RT @randyNYT: “It’s scary for everyone.” Now is the time to hear from athletes weighing the risks as sports begin to or make serious plans…,-0.6808,0.0,0.769,0.231,36
436,@NYTimes,Sat May 23 15:20:02 +0000 2020,"Joe Biden's tense interview on “The Breakfast Club,” a radio show popular with young, black viewers and listeners,… https://t.co/T3jfN3tQQ3",0.1027,0.126,0.766,0.108,37
437,@NYTimes,Sat May 23 14:55:05 +0000 2020,"For today, May 23, here’s how to follow the latest on the coronavirus outbreak. 

🌎 Live updates from around the wo… https://t.co/udCjoRWs9d",0.0,0.0,1.0,0.0,38
438,@NYTimes,Sat May 23 14:51:12 +0000 2020,See our full list of books to read this summer here https://t.co/dThY8nliPz,0.0,0.0,1.0,0.0,39
439,@NYTimes,Sat May 23 14:50:49 +0000 2020,Here are 7 horror books to add to your reading list this summer https://t.co/fuo6xwuVmH,-0.5719,0.0,0.778,0.222,40
440,@NYTimes,Sat May 23 14:39:04 +0000 2020,President Trump’s advisers are increasingly concerned about Sen. Kelly Loeffler’s campaign in Georgia. The seat is… https://t.co/Ypj9I55Ari,0.0,0.0,1.0,0.0,41
441,@NYTimes,Sat May 23 14:22:06 +0000 2020,The University of California will no longer use SAT and ACT scores in admissions decisions. Critics say the tests p… https://t.co/nb8mI0wOpp,-0.5267,0.0,0.812,0.188,42
442,@NYTimes,Sat May 23 13:55:06 +0000 2020,"Dominic Cummings, the British prime minister’s top adviser, reportedly drove 260 miles to his parents' house while… https://t.co/9RhfsCo7FN",0.2023,0.096,0.904,0.0,43
443,@NYTimes,Sat May 23 13:33:47 +0000 2020,"In 2019, just 17% of Americans said they trusted the federal government to do the right thing. The pandemic seems t… https://t.co/sKGOIN7XYg",0.4767,0.129,0.871,0.0,44
444,@NYTimes,Sat May 23 13:00:15 +0000 2020,"This week, Hong Kong discovered the limits to the middle ground that it has carved out: between East and West, betw… https://t.co/9BoA1v6IIk",0.0,0.0,1.0,0.0,45
445,@NYTimes,Sat May 23 12:47:12 +0000 2020,RT @damiencave: THREAD: There’s been a lot praise for @jacindaardern lately without much context. Here's my attempt to look at how New Zeal…,0.5574,0.141,0.859,0.0,46
446,@NYTimes,Sat May 23 12:30:07 +0000 2020,Pakistani officials were using DNA samples to identify many of the 97 bodies pulled from wreckage after a Pakistan… https://t.co/5dqZE9QAiq,0.0,0.0,1.0,0.0,47
447,@NYTimes,Sat May 23 12:00:11 +0000 2020,"“After 2-plus months of online school, the last thing I want for my kids this summer is to be on a computer, no mat… https://t.co/N657IWS0TE",-0.2263,0.049,0.868,0.083,48
448,@NYTimes,Sat May 23 11:00:06 +0000 2020,"These family-friendly bars are perfect for a backyard picnic
https://t.co/1Ki9I61Xql",0.5719,0.291,0.709,0.0,49
449,@NYTimes,Sat May 23 10:00:07 +0000 2020,"Spend time with these great weekend reads
https://t.co/NENtwX2heb",0.6249,0.369,0.631,0.0,50
450,@NYTimes,Sat May 23 09:07:29 +0000 2020,"Every houseplant needs an appropriate home. Here's how to pick the right planter to help your plants thrive.
https://t.co/jQ1BU201sU",0.4019,0.13,0.87,0.0,51
451,@NYTimes,Sat May 23 08:06:17 +0000 2020,"""New technology in streaming cameras can flag unusual behavior or suggest why the dog might be barking
https://t.co/eTpgeadiWc""",0.0,0.0,1.0,0.0,52
452,@NYTimes,Sat May 23 07:05:36 +0000 2020,"Dining rooms are reopening in many U.S. states, but that doesn’t mean you should go. Before you decide, public heal… https://t.co/z4SEsrLgY0",0.0,0.0,1.0,0.0,53
453,@NYTimes,Sat May 23 06:43:28 +0000 2020,"“Most rom-coms stop when the couple gets together,” said Kumail Nanjiani. “That’s generally how the movie ends. But… https://t.co/Hye8ZjeOaq",-0.296,0.0,0.891,0.109,54
454,@NYTimes,Sat May 23 06:00:03 +0000 2020,"“We stay physically apart but find unity in the rituals of fasting and feasting,” @Lattif writes of Ramadan during… https://t.co/Mdkl3hQQ9K",0.0,0.0,1.0,0.0,55
455,@NYTimes,Sat May 23 04:40:03 +0000 2020,The company formerly known as Weight Watchers has recently fired a number of workers during simultaneous Zoom calls… https://t.co/nVHC4qzbaD,-0.5106,0.059,0.776,0.164,56
456,@NYTimes,Sat May 23 04:09:58 +0000 2020,"China on Saturday reported no new coronavirus deaths or symptomatic cases, the first time that both tallies were ze… https://t.co/WrfhiBrhaL",-0.296,0.0,0.896,0.104,57
457,@NYTimes,Sat May 23 04:01:50 +0000 2020,Here's how to store fresh greens in a smaller space and prolong their life https://t.co/S7hiHRQSy8,0.3182,0.141,0.859,0.0,58
458,@NYTimes,Sat May 23 03:00:07 +0000 2020,"Museums in the U.S. are carefully reopening, with new policies and protocols in place to protect visitors even in s… https://t.co/GAMZVK53ao",0.4767,0.177,0.823,0.0,59
459,@NYTimes,Sat May 23 02:40:03 +0000 2020,U.S. officials warned of punishments — possibly including revoking Hong Kong's special economic and trading status… https://t.co/TwNwJS9h4Y,-0.296,0.125,0.648,0.227,60
460,@NYTimes,Sat May 23 02:20:02 +0000 2020,"The check that Kayleigh McEnany, the White House press secretary, held up to show that President Trump had donated… https://t.co/kPx9HUUIH8",0.0,0.0,1.0,0.0,61
461,@NYTimes,Sat May 23 02:11:13 +0000 2020,"Hertz, one of the world’s largest car rental companies, filed for bankruptcy. It was struggling with debt before th… https://t.co/ZxqRrHbsqn",-0.6486,0.0,0.773,0.227,62
462,@NYTimes,Sat May 23 02:00:08 +0000 2020,"“We’re happy that the case is dismissed,” said Kenneth Walker’s lawyer, Rob Eggert. “He always said that he didn’t… https://t.co/hTbbA8LrVm",0.0258,0.146,0.711,0.142,63
463,@NYTimes,Sat May 23 01:40:02 +0000 2020,"“To me, it’s the sound of the city aching."" 29 of New York City's 30 quietest days during the last 3 years have bee… https://t.co/RHve98r23D",-0.4939,0.0,0.882,0.118,64
464,@NYTimes,Sat May 23 01:30:06 +0000 2020,The video captured by William Bryan brought the world’s attention to the killing of Ahmaud Arbery. Authorities now… https://t.co/AEmVxHAz0i,-0.6597,0.0,0.804,0.196,65
465,@NYTimes,Sat May 23 01:19:30 +0000 2020,"RT @charlie_savage: A deeper look at how the independent inspectors general system, a key post-Watergate reform to keep government honest,…",0.0,0.0,1.0,0.0,66
466,@NYTimes,Sat May 23 01:10:05 +0000 2020,RT @jessemckinley: NY health officials are scrambling to understand a mysterious syndrome threatening the lives of dozens of children. With…,-0.5267,0.0,0.848,0.152,67
467,@NYTimes,Sat May 23 01:00:09 +0000 2020,"“The hallmarks of the coronavirus ad are so consistent they could be generated by bots,"" our critic @amandahess wri… https://t.co/0CCudz1HZe",-0.2732,0.0,0.9,0.1,68
468,@NYTimes,Sat May 23 00:45:03 +0000 2020,"Patrick Ewing, the former Knicks superstar and the current coach of the Georgetown University men’s basketball team… https://t.co/Oy7kLyJRYR",0.0,0.0,1.0,0.0,69
469,@NYTimes,Sat May 23 00:42:07 +0000 2020,RT @ewong: NEW: US officials warn China on proposed security law on Hong Kong. @SecPompeo says it would be a “death knell” — and he signals…,0.25,0.086,0.863,0.05,70
470,@NYTimes,Sat May 23 00:40:03 +0000 2020,At least 161 children in New York have gotten sick — and 3 have died — from a mysterious syndrome linked to the cor… https://t.co/NiqobKpgPc,-0.7845,0.0,0.769,0.231,71
471,@NYTimes,Sat May 23 00:20:20 +0000 2020,"RT @cliffordlevy: Feels like the right time to remind everyone to follow the @nytimes White House team, the best in the business: @peterbak…",0.7717,0.242,0.758,0.0,72
472,@NYTimes,Sat May 23 00:00:08 +0000 2020,"If you’re worried about wiping down grocery bags or disinfecting mailed packages because of the coronavirus, this C… https://t.co/wlTvZ6Xrlc",-0.296,0.0,0.891,0.109,73
473,@NYTimes,Fri May 22 23:39:03 +0000 2020,Amazon is turning to faster shipping times and launching big sales to try to win back customers lost during the pan… https://t.co/ee8SysLRkc,0.4939,0.205,0.709,0.086,74
474,@NYTimes,Fri May 22 23:20:05 +0000 2020,"Hong Kong is now squarely in the middle of the growing conflict between China and the U.S., which is increasingly c… https://t.co/sJtP9uvXQE",-0.1531,0.071,0.833,0.096,75
475,@NYTimes,Fri May 22 23:00:05 +0000 2020,The widespread interruption of routine immunization programs around the world during the pandemic is putting 80 mil… https://t.co/eg65zZX4Sx,-0.3612,0.0,0.872,0.128,76
476,@NYTimes,Fri May 22 22:40:04 +0000 2020,"The coronavirus pandemic poses new safety challenges around water, Lisa L. Lewis writes for @NYTParenting. Experts… https://t.co/wseklngsPH",0.4767,0.215,0.785,0.0,77
477,@NYTimes,Fri May 22 22:20:04 +0000 2020,"For college students, internships can be a steppingstone to full-time work, a vital source of income and even a gra… https://t.co/S8EXNwSp6p",0.296,0.099,0.901,0.0,78
478,@NYTimes,Fri May 22 22:10:05 +0000 2020,An overflowing morgue and a reeling ER: Our video goes inside the only hospital in one of New York City’s hardest-h… https://t.co/7MrDFQQjpA,0.0,0.0,1.0,0.0,79
479,@NYTimes,Fri May 22 22:00:08 +0000 2020,"These bars are half peanut butter and jelly sandwich, half summer fruit pie
https://t.co/BHvWkm38rD",0.0,0.0,1.0,0.0,80
480,@NYTimes,Fri May 22 21:40:07 +0000 2020,"President Trump has begun questioning the official coronavirus death toll, suggesting the numbers, which have hurt… https://t.co/AhZ1FDklcP",-0.6486,0.0,0.739,0.261,81
481,@NYTimes,Fri May 22 21:23:41 +0000 2020,The coronavirus pandemic has taken an incalculable death toll. We're putting names and faces to the numbers. Here a… https://t.co/yd8fzg2asf,-0.5994,0.0,0.83,0.17,82
482,@NYTimes,Fri May 22 21:22:04 +0000 2020,"Lloyd Porter, an actor known for bringing out the best in his neighbors, opened a Brooklyn bakery and cafe with his… https://t.co/CYxioAUnfv",0.6369,0.167,0.833,0.0,83
483,@NYTimes,Fri May 22 21:20:06 +0000 2020,A Dutch court has ruled that a woman violated the GDPR in Europe by refusing to take down photos of her grandchildr… https://t.co/oXQFLgCaXX,-0.7269,0.0,0.775,0.225,84
484,@NYTimes,Fri May 22 21:00:08 +0000 2020,"With New York City beaches closed, nearby towns are limiting beach access to keep sun-starved New Yorkers from floo… https://t.co/rCvCJYFZIY",0.0,0.0,1.0,0.0,85
485,@NYTimes,Fri May 22 20:50:03 +0000 2020,RT @SamSifton: I'd like to share some documents with you. https://t.co/alkpVIaXMQ,0.5719,0.343,0.657,0.0,86
486,@NYTimes,Fri May 22 20:40:05 +0000 2020,"""My fear is that this good news could lead to complacency, which could lead to a second wave,"" London mayor Sadiq K… https://t.co/TvdnpT7cFy",0.0451,0.122,0.762,0.116,87
487,@NYTimes,Fri May 22 20:20:04 +0000 2020,Did you follow the headlines this week? Take our quiz to find out. https://t.co/uK124NigSy,0.0,0.0,1.0,0.0,88
488,@NYTimes,Fri May 22 20:00:49 +0000 2020,"Joe Biden apologized for saying that black voters torn between him and President Trump ""ain’t black.""

""I shouldn't… https://t.co/UtYqKxM6GP",0.0772,0.108,0.798,0.094,89
489,@NYTimes,Fri May 22 19:50:04 +0000 2020,"For decades, the backbone of the U.S.'s disaster response system has been its army of volunteers who race toward da… https://t.co/5DRzuy9vyB",-0.6249,0.0,0.83,0.17,90
490,@NYTimes,Fri May 22 19:19:02 +0000 2020,"Planning your menu this Memorial Day weekend? @NYTfood has you covered with recipes for delicious dips, crisp salad… https://t.co/7RfVZaWMTQ",0.5719,0.171,0.829,0.0,91
491,@NYTimes,Fri May 22 19:07:23 +0000 2020,"Breaking News: President Trump called houses of worship “essential” and ordered them reopened, without any clear au… https://t.co/gigHAbbWuC",0.0041,0.108,0.785,0.107,92
492,@NYTimes,Fri May 22 19:00:09 +0000 2020,Hungary has moved nearly 300 asylum seekers out of fenced detention sites where they had been put in metal containe… https://t.co/nRFJPToCk8,-0.3612,0.0,0.889,0.111,93
493,@NYTimes,Fri May 22 18:41:24 +0000 2020,RT @jeannasmialek: The Fed had decided to stop worrying about inflation and learn to love low unemployment -- and then came the pandemic.…,-0.5267,0.132,0.566,0.302,94
494,@NYTimes,Fri May 22 18:40:08 +0000 2020,Nursing homes with a significant number of black and Latino residents have been twice as likely to be hit by the co… https://t.co/I88xS3vvd9,0.2732,0.129,0.871,0.0,95
495,@NYTimes,Fri May 22 18:20:05 +0000 2020,A 20-year-old man who is a temporary patient of a nursing home in Detroit has been arrested in connection with a vi… https://t.co/uNXWgTbd9Z,-0.4767,0.0,0.876,0.124,96
496,@NYTimes,Fri May 22 18:00:04 +0000 2020,Secretary of State Mike Pompeo condemned China on Friday after Beijing unveiled the details of a broad new security… https://t.co/20nbpFT1su,-0.4404,0.0,0.868,0.132,97
497,@NYTimes,Fri May 22 17:40:08 +0000 2020,"Britain has announced that it will quarantine everyone flying into the country, including its citizens, beginning J… https://t.co/FOjDPKWQKe",0.0,0.0,1.0,0.0,98
498,@NYTimes,Fri May 22 17:20:04 +0000 2020,"In an extraordinary move, a federal appeals court panel has ordered a trial judge to explain why he is hesitating t… https://t.co/OOGZ8LicBz",-0.34,0.0,0.897,0.103,99
499,@NYTimes,Fri May 22 17:11:18 +0000 2020,"In Opinion

@nytdavidbrooks is chatting about his latest column https://t.co/kMrqG8PyiE https://t.co/9L8ptPCQjx",0.0,0.0,1.0,0.0,100
